precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA AUR-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
24,IAŞI,"SCOALA GIMNAZIALA MIROSLOVESTI",560,MIROSLOVEŞTI,98051,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:52:47",1510,1510,0,875,809,0,66,1600,725,796,79,14,2,5,1,43,2,593,4,12,2,3,8,80,12,0,15
24,IAŞI,"SCOALA GIMNAZIALA MOGOSESTI-SIRET",568,MOGOŞEŞTI-SIRET,98168,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:09:48",1255,1255,0,612,591,0,21,1400,788,588,24,3,6,3,3,35,6,328,2,6,6,7,7,88,16,1,71
24,IAŞI,"ŞCOALA GIMNAZIALĂ MOŞNA",571,MOŞNA,98202,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:47:27",1260,1260,0,142,141,0,1,1400,1258,130,12,3,2,0,0,9,0,92,0,0,1,0,2,15,0,0,6
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",575,MOŞNA,98202,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:18:38",1409,1409,0,57,51,0,6,1600,1543,51,6,0,1,0,0,0,0,42,0,1,1,0,0,3,0,0,3
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",573,MOŞNA,98202,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:27:20",1205,1205,0,246,246,0,0,1300,1054,226,20,6,1,3,1,15,0,166,0,3,0,0,8,12,3,0,8
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",574,MOŞNA,98202,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:19:28",1130,1130,0,5,1,0,4,1300,1295,4,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ MOȘNA",572,MOŞNA,98202,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:04:14",1211,1211,0,333,327,0,6,1300,967,283,50,3,0,2,0,15,0,218,0,2,1,0,0,28,1,0,13
24,IAŞI,"SCOALA GIMNAZIALA MUNCELU DE SUS",569,MOGOŞEŞTI-SIRET,98168,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:13:55",897,897,0,438,425,0,13,1000,562,416,22,3,1,3,3,18,3,248,2,4,1,4,3,47,8,0,68
24,IAŞI,"SCOALA GIMNAZIALA MUNCELU DE SUS",570,MOGOŞEŞTI-SIRET,98168,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:11:13",871,871,0,437,429,0,8,1000,563,415,22,14,2,2,2,18,1,217,1,1,1,3,6,62,5,1,79
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",187,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:40:39",1697,1697,0,237,218,0,19,1900,1663,233,4,5,1,1,5,6,2,58,0,40,0,8,1,30,21,2,53
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",189,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:46",1752,1752,0,428,412,0,16,1900,1472,411,14,22,2,2,5,32,1,112,0,61,3,10,2,48,38,3,70
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",191,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:17:18",1791,1791,0,361,341,0,20,2000,1639,354,7,14,3,3,3,18,1,118,1,48,3,8,4,38,23,2,67
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",192,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:21:18",1555,1555,0,574,550,0,24,1700,1126,569,5,26,6,3,8,29,2,162,3,91,3,11,6,75,28,10,106
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",186,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:19:30",1686,1686,0,342,314,0,28,1900,1558,331,11,24,3,3,5,21,1,112,1,31,3,2,5,43,16,2,59
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",194,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:47",1673,1673,0,255,233,0,22,1800,1545,249,6,16,0,4,2,14,2,88,2,25,1,7,1,35,7,0,45
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",190,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:14:27",1725,1725,0,332,321,0,11,1900,1568,318,14,14,1,4,1,15,1,90,0,51,1,6,2,48,16,5,63
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",193,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:38:38",1705,1705,0,407,352,0,55,1900,1493,397,10,16,5,0,4,21,2,129,3,44,2,7,4,46,44,3,67
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA”",188,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:59:07",1704,1704,0,429,409,0,20,1900,1471,423,6,9,2,4,5,27,5,127,3,62,5,11,6,65,27,0,65
24,IAŞI,"SCOALA GIMNAZIALA ”NICOLAE IORGA” BUHALNITA",365,CEPLENIŢA,96147,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:24:51",1154,1154,0,552,538,0,14,1300,748,515,37,9,6,6,3,18,5,341,0,3,1,1,6,66,9,2,39
24,IAŞI,"ȘCOALA GIMNAZIALA NR. 1 COSTEȘTI-CORP A",397,COSTEŞTI,100282,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:24",1047,1047,0,656,626,0,30,1100,441,613,43,4,1,2,1,31,3,453,1,4,9,3,12,54,13,0,22
24,IAŞI,"SCOALA GIMNAZIALA OBOROCENI",494,HELEŞTENI,97465,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:36:49",573,573,0,327,316,0,11,600,273,307,20,4,6,2,1,18,0,218,1,0,1,2,3,45,2,4,0
24,IAŞI,"ŞCOALA GIMNAZIALA OSOI",665,SINEŞTI,99058,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:49:34",838,838,0,177,167,0,10,900,723,153,24,0,0,1,0,7,1,128,0,0,2,0,4,8,1,0,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",223,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:41:23",1060,1060,0,436,401,0,35,1200,764,417,19,19,7,6,5,28,1,129,3,49,5,13,2,53,27,3,67
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",225,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:32:08",1035,1035,0,416,378,0,38,1100,684,404,12,13,5,3,2,27,1,119,4,53,10,11,3,58,27,2,66
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",226,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:53:03",1191,1191,0,481,461,0,20,1303,822,475,6,9,9,1,6,20,4,155,5,66,3,23,8,61,28,3,74
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”OTILIA CAZIMIR”",224,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:36:20",1090,1090,0,543,463,0,80,1200,657,532,11,40,12,2,6,19,5,140,2,82,1,10,3,54,41,8,107
24,IAŞI,"SCOALA GIMNAZIALA PAUSESTI",448,DUMEŞTI,96940,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:57:26",1435,1435,0,761,756,0,5,1600,839,659,102,8,5,6,2,22,5,382,1,6,6,3,8,117,4,3,81
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",16,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:36:35",1210,1210,0,592,501,0,91,1300,708,581,11,30,16,3,6,35,1,154,2,76,5,9,4,75,56,3,106
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",15,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:37:00",1225,1225,0,620,593,0,27,1300,680,601,19,27,3,4,4,20,1,186,6,96,5,17,4,61,43,3,121
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",17,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:58:32",1145,1145,0,582,521,0,61,1300,731,545,24,15,4,3,7,30,4,164,2,83,2,12,6,62,52,7,92
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU PONI”",18,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:04:49",1114,1114,0,495,472,0,23,1200,705,481,14,8,7,4,4,19,2,147,1,85,3,8,1,69,48,1,74
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU RAREŞ” - CORP A",294,"ORAŞ HÂRLĂU",95355,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:32:36",1827,1827,0,414,398,0,16,2000,1586,401,13,26,4,3,2,27,1,183,0,20,0,8,3,76,0,0,48
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”PETRU RAREŞ” - CORP C",296,"ORAŞ HÂRLĂU",95355,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:07:19",1797,1797,0,459,448,0,11,2000,1541,434,25,8,4,4,1,25,8,247,2,11,3,7,7,68,5,1,33
24,IAŞI,"ŞCOALA GIMNAZIALĂ PETRU RAREŞ - CORP VECHI",293,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:59:58",1823,1823,0,511,501,0,10,2000,1489,499,12,17,5,2,5,24,1,269,2,7,5,17,3,61,16,2,63
24,IAŞI,"ŞCOALA GIMNAZIALĂ PETRU RAREŞ - SALA DE SPORT",295,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:25:33",1547,1547,0,574,567,0,7,1700,1126,453,121,9,2,7,4,27,3,257,0,6,3,8,7,56,16,2,46
24,IAŞI,"ȘCOALA GIMNAZIALĂ PICIORU LUPULUI",385,CIUREA,96254,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:18:43",471,471,0,212,206,0,6,500,288,195,17,3,2,1,4,9,2,128,2,4,3,1,1,21,0,1,13
24,IAŞI,"SCOALA GIMNAZIALA PIETROSU",697,TĂTĂRUŞI,99478,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:45:15",1105,1105,0,551,537,0,14,1200,649,524,27,7,1,2,5,19,1,382,1,2,0,5,5,70,9,0,15
24,IAŞI,"ŞCOALA GIMNAZIALĂ PÎRCOVACI - CORP ŞCOALĂ",298,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:53:54",1325,1325,0,692,684,0,8,1500,808,627,65,8,4,4,1,49,7,445,1,1,5,4,4,63,8,0,23
24,IAŞI,"SCOALA GIMNAZIALĂ POIANA MĂNĂSTIRII",723,ŢIBANA,99673,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:28:57",372,372,0,156,150,0,6,400,244,142,14,1,1,1,0,3,3,94,1,1,0,2,6,19,0,0,10
24,IAŞI,"SCOALA GIMNAZIALA POIENI",653,"SCHITU DUCA",98827,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:36:22",697,697,0,381,369,0,12,800,419,331,50,6,16,2,1,16,0,173,2,18,0,6,1,52,1,0,37
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",594,POPRICANI,98505,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:57:01",1329,1329,0,762,739,0,23,1400,638,727,35,21,6,2,0,53,8,438,1,27,1,7,5,100,18,4,36
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",595,POPRICANI,98505,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:14:20",1244,1244,0,672,650,0,22,1400,728,626,46,13,5,3,1,44,7,382,3,24,7,10,2,80,19,2,24
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",599,POPRICANI,98505,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:50:36",407,407,0,254,240,0,14,500,246,238,16,4,1,0,0,9,1,168,0,3,0,3,0,24,5,0,20
24,IAŞI,"ȘCOALA GIMNAZIALĂ RĂSBOIENI",732,ŢIBĂNEŞTI,99780,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:06:05",746,746,0,360,344,0,16,800,443,323,34,5,6,4,1,6,4,220,1,3,2,9,4,44,1,0,13
24,IAŞI,"ŞCOALA GIMNAZIALĂ REDIU",635,RUGINOASA,98774,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:25:50",950,950,0,492,484,0,8,1000,508,458,34,9,1,5,1,32,3,284,2,4,0,5,4,79,8,3,18
24,IAŞI,"ȘCOALA GIMNAZIALĂ REDIU",621,REDIU,95239,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:36:15",1175,1175,0,502,480,0,22,1300,797,484,18,25,14,5,7,19,1,193,0,35,4,7,2,59,26,5,82
24,IAŞI,"ȘCOALĂ GIMNAZIALĂ REDIU",620,REDIU,95239,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:47:29",1476,1476,0,814,787,0,27,1600,786,784,30,48,16,6,12,36,2,272,1,86,3,15,9,85,41,3,149
24,IAŞI,"ȘCOALA GIMNAZIALĂ ROȘU",619,RĂDUCĂNENI,98685,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:46:13",526,526,0,193,183,0,10,600,407,170,23,5,0,0,1,4,3,134,0,0,1,1,0,14,0,0,7
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUGINOASA",631,RUGINOASA,98774,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:35:04",826,826,0,503,482,0,21,900,397,474,29,3,2,1,1,30,5,325,1,5,1,6,8,66,3,0,17
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUGINOASA",632,RUGINOASA,98774,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:25:34",691,691,0,390,375,0,15,800,410,374,16,10,1,2,3,23,3,248,3,1,1,5,9,52,3,1,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUNCU",724,ŢIBANA,99673,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:25:26",424,424,0,196,194,0,2,500,304,180,16,1,0,1,1,5,2,133,0,0,2,1,3,29,1,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ - SAT SÎRCA",335,BĂLŢAŢI,95792,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:04:29",902,902,0,493,487,0,6,1000,507,468,25,2,5,4,2,28,2,290,2,3,4,1,2,99,6,0,18
24,IAŞI,"SCOALA GIMNAZIALA SATU NOU",654,"SCHITU DUCA",98827,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:07:27",420,420,0,229,218,0,11,500,268,208,14,2,4,3,2,6,1,111,0,2,3,1,0,33,1,0,39
24,IAŞI,"ȘCOALA GIMNAZIALĂ - SAT VALEA OILOR",336,BĂLŢAŢI,95792,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:13:17",501,501,0,276,256,0,20,600,324,264,12,3,17,3,0,12,0,204,0,2,1,2,0,18,1,0,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ SĂVENI",481,GROPNIŢA,97321,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:33:15",610,610,0,316,310,0,6,700,384,300,16,9,0,0,1,4,0,245,1,1,1,5,1,14,6,1,11
24,IAŞI,"SCOALA GIMNAZIALA SCHEIA",319,"ALEXANDRU I. CUZA",95612,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:54:28",1010,1010,0,497,467,0,30,1100,603,470,27,5,0,1,2,41,0,357,0,10,1,2,3,35,4,1,8
24,IAŞI,"SCOALA GIMNAZIALA SLOBOZIA",436,DELENI,96815,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:18:23",903,903,0,347,338,0,9,1000,653,312,35,7,4,1,1,23,0,206,1,6,1,2,2,47,4,0,7
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",782,VOINEŞTI,100219,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:29:08",863,863,0,324,321,0,3,900,576,275,49,0,2,2,1,22,1,196,1,0,3,0,5,37,0,2,3
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",781,VOINEŞTI,100219,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:21:36",908,908,0,366,362,0,4,1000,634,292,74,0,1,0,0,7,0,234,0,2,1,0,1,44,0,0,2
24,IAŞI,"SCOALA GIMNAZIALA SOCI",561,MIROSLOVEŞTI,98051,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:30:40",994,994,0,606,592,0,14,1100,494,576,30,9,2,0,0,26,3,447,2,4,4,1,5,37,16,1,19
24,IAŞI,"SCOALA GIMNAZIALA SPINENI",324,ANDRIEŞENI,95667,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:17:11",763,763,0,412,391,0,21,800,388,382,30,2,1,0,2,19,3,258,1,2,1,3,3,51,2,1,33
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",23,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:01:04",989,989,0,190,155,0,35,1100,910,187,3,14,4,1,0,4,1,60,2,19,1,4,0,30,19,1,27
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",19,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:50:14",1147,1147,0,668,569,0,99,1300,632,654,14,30,8,4,3,22,2,200,0,108,3,16,2,86,56,11,103
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",20,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:33:33",1342,1342,0,496,456,0,40,1500,1004,478,18,17,12,1,8,19,2,131,1,77,5,20,3,60,39,8,75
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",21,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:59:34",734,734,0,336,296,0,40,800,464,327,9,21,8,3,1,16,1,116,2,25,3,13,3,34,31,4,46
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",22,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:26:15",861,861,0,455,382,0,73,900,445,442,13,18,12,3,3,24,12,134,3,74,10,12,3,29,39,11,55
24,IAŞI,"ȘCOALA GIMNAZIALĂ ” STEFAN CEL MARE” DANCU",500,HOLBOCA,95159,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:28:18",1233,1233,0,536,529,0,7,1400,864,518,18,5,2,3,2,38,2,261,2,30,0,13,6,82,26,3,43
24,IAŞI,"ȘCOALA GIMNAZIALĂ ” ȘTEFAN CEL MARE” DANCU",501,HOLBOCA,95159,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:21:28",1479,1479,0,654,638,0,16,1600,946,624,30,20,4,6,7,43,5,307,0,34,7,12,5,96,19,3,56
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE” DANCU",502,HOLBOCA,95159,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:10:08",1436,1436,0,604,590,0,14,1600,996,580,24,19,2,3,1,47,12,275,5,31,1,12,3,99,16,1,53
24,IAŞI,"ŞCOALA GIMNAZIALA STORNEŞTI",666,SINEŞTI,99058,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:25:57",823,823,0,428,413,0,15,900,471,397,31,2,2,4,1,5,3,327,0,0,4,10,2,23,7,1,6
24,IAŞI,"SCOALA GIMNAZIALA STRUNGA",676,STRUNGA,99209,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:14:57",458,458,0,229,219,0,10,500,271,216,11,1,1,1,1,13,3,142,0,0,0,3,3,31,6,0,11
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",241,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:36:53",733,733,0,366,281,0,85,800,434,355,11,21,4,6,2,18,8,92,1,49,1,8,4,45,41,3,52
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",243,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:31:15",1052,1052,0,345,324,0,21,1200,855,334,11,8,4,3,2,24,1,100,2,50,0,8,1,40,18,3,70
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",242,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:29:21",695,695,0,291,265,0,26,800,509,282,9,24,5,4,0,16,3,81,4,29,2,10,1,34,17,3,49
24,IAŞI,"SCOALA GIMNAZIALA TOPILE",757,"VALEA SEACĂ",99968,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:43:45",1830,1830,0,990,950,0,40,2000,1010,917,73,13,5,16,1,41,3,556,3,24,11,5,8,142,18,3,68
24,IAŞI,"SCOALA GIMNAZIALĂ ȚUȚORA",740,ŢUŢORA,99922,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:19:57",999,999,0,597,548,0,49,1100,503,559,38,9,3,4,2,35,1,380,0,0,20,12,5,58,9,1,20
24,IAŞI,"ȘCOALA GIMNAZIALĂ UDA - CORP A",698,TĂTĂRUŞI,99478,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:14",1242,1242,0,610,562,0,48,1400,790,567,43,12,6,0,3,56,1,350,2,3,2,5,4,104,5,0,14
24,IAŞI,"SCOALA GIMNAZIALA URSITA",542,MIRONEASA,97875,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:01:48",517,517,0,278,272,0,6,600,322,248,30,2,0,0,2,9,3,202,0,1,1,0,1,24,0,0,3
24,IAŞI,"SCOALA GIMNAZIALA URSOAIA",628,ROMÂNEŞTI,98738,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:38:47",345,345,0,166,160,0,6,400,234,160,6,3,0,1,1,10,0,71,1,1,1,1,3,64,0,0,3
24,IAŞI,"SCOALA GIMNAZIALA VALEA SEACA",755,"VALEA SEACĂ",99968,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:45:34",1633,1633,0,768,758,0,10,1800,1032,721,47,3,3,7,2,80,0,420,1,18,7,8,15,91,16,1,49
24,IAŞI,"ŞCOALA GIMNAZIALA VASILE ALECSANDRI MIRCESTI",536,MIRCEŞTI,97811,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:13:39",1232,1232,0,633,623,0,10,1300,667,602,31,15,4,6,3,22,2,325,1,0,6,6,3,156,13,2,38
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",255,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:24:25",1379,1379,0,648,587,0,61,1500,833,629,19,29,7,9,2,37,2,209,4,71,3,16,3,86,53,1,97
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",254,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:53:48",1246,1246,0,497,462,0,35,1420,923,479,18,20,4,5,7,29,0,156,2,47,5,19,3,64,28,6,84
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",253,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:11:29",1289,1289,0,574,537,0,37,1400,826,550,24,14,0,8,7,19,13,167,1,75,3,6,2,82,44,7,102
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",252,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:53:43",1276,1276,0,551,504,0,47,1400,849,523,28,20,5,3,9,25,0,193,6,75,5,14,3,57,25,3,80
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",199,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:17:53",1739,1739,0,846,791,0,55,1900,1054,825,21,44,15,4,5,25,1,209,4,161,6,7,4,99,57,7,177
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",198,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:26:42",1604,1604,0,880,826,0,54,1700,820,857,23,39,2,2,10,27,5,206,2,167,7,23,6,109,58,9,185
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",196,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:18:19",1660,1660,0,800,740,0,60,1800,1000,789,11,44,13,6,10,28,3,217,2,109,3,35,4,116,42,3,154
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",197,"MUNICIPIUL IAŞI",95060,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:12:56",1665,1665,0,865,845,0,20,1800,935,849,16,27,9,7,13,48,8,220,3,140,3,19,4,130,59,13,146
