precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALEXE COSTEL-PARTIDUL NAȚIONAL LIBERAL-voturi","OSTAFICIUC MARIUS-EUGEN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","COJOCARU PETRU-BOGDAN-PARTIDUL SOCIAL DEMOCRAT-voturi","REBENCIUC CEZAR-IOAN-PARTIDUL S.O.S. ROMÂNIA-voturi","MOVILĂ PETRU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PÂNTEA PAVEL-GHEORGHE-PARTIDUL UMANIST SOCIAL LIBERAL-voturi","RĂŢOI IULIANA-PARTIDUL PRO ROMÂNIA-voturi","APOSTOLACHE ADRIAN-ŞTEFAN-PARTIDUL ROMÂNIA - ECHITATE, COMUNITATE, ONESTITATE-voturi"
24,IAŞI,"ŞCOALA GIMNAZIALĂ PETRU RAREŞ - CORP VECHI",293,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:58",1832,1824,0,7,1,513,505,0,7,1,503,10,2000,1476,183,33,169,16,90,2,6,4
24,IAŞI,"ŞCOALA GIMNAZIALĂ PETRU RAREŞ - SALA DE SPORT",295,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:25:34",1554,1545,0,5,4,574,565,0,5,4,503,71,1700,1126,188,28,198,24,56,2,4,3
24,IAŞI,"ȘCOALA GIMNAZIALĂ PICIORU LUPULUI",385,CIUREA,96254,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:23",479,472,0,3,4,211,204,0,3,4,191,17,500,290,42,12,114,6,13,1,2,1
24,IAŞI,"SCOALA GIMNAZIALA PIETROSU",697,TĂTĂRUŞI,99478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:13",1119,1105,0,5,9,542,528,0,5,9,536,6,1200,658,66,54,389,9,13,0,4,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ PÎRCOVACI - CORP ŞCOALĂ",298,"ORAŞ HÂRLĂU",95355,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:53:52",1335,1326,0,8,1,693,684,0,8,1,646,47,1500,807,364,31,190,25,29,3,2,2
24,IAŞI,"SCOALA GIMNAZIALĂ POIANA MĂNĂSTIRII",723,ŢIBANA,99673,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:28:57",376,372,0,4,0,154,150,0,4,0,143,11,400,246,24,12,83,5,17,1,1,0
24,IAŞI,"SCOALA GIMNAZIALA POIENI",653,"SCHITU DUCA",98827,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:06",698,694,0,1,3,373,369,0,1,3,351,22,800,427,169,30,69,11,50,15,2,5
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",594,POPRICANI,98505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:57:01",1344,1316,0,15,13,762,734,0,15,13,733,29,1400,638,369,51,192,37,60,11,3,10
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",595,POPRICANI,98505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:27:27",1252,1232,2,5,13,668,650,0,5,13,635,33,1400,732,317,46,182,31,44,3,5,7
24,IAŞI,"SCOALA GIMNAZIALA POPRICANI",599,POPRICANI,98505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:50:35",411,400,0,4,7,252,241,0,4,7,243,9,500,248,97,13,104,4,20,0,1,4
24,IAŞI,"ȘCOALA GIMNAZIALĂ RĂSBOIENI",732,ŢIBĂNEŞTI,99780,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:06",757,746,1,6,4,355,344,1,6,4,334,21,800,445,188,18,86,4,34,1,3,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ REDIU",635,RUGINOASA,98774,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:22:16",956,950,0,3,3,490,484,0,3,3,459,31,1000,510,201,43,169,19,19,3,4,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ REDIU",621,REDIU,95239,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:51:24",1191,1175,7,8,1,494,485,0,8,1,475,19,1300,806,161,52,97,12,104,12,4,33
24,IAŞI,"ȘCOALĂ GIMNAZIALĂ REDIU",620,REDIU,95239,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:47:26",1490,1477,3,10,0,787,777,0,10,0,772,15,1600,813,305,52,130,20,171,20,19,55
24,IAŞI,"ȘCOALA GIMNAZIALĂ ROȘU",619,RĂDUCĂNENI,98685,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:46:13",537,522,0,10,5,193,178,0,10,5,176,17,600,407,89,6,66,0,11,3,0,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUGINOASA",631,RUGINOASA,98774,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:33:40",826,815,0,4,7,493,482,0,4,7,474,19,900,407,134,38,270,14,12,1,4,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUGINOASA",632,RUGINOASA,98774,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:32",691,681,0,3,7,423,413,0,3,7,407,16,800,377,96,32,246,16,14,1,1,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ RUNCU",724,ŢIBANA,99673,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:25:26",426,424,0,2,0,196,194,0,2,0,185,11,500,304,79,22,73,5,6,0,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ - SAT SÎRCA",335,BĂLŢAŢI,95792,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:31",911,902,0,3,6,490,481,0,3,6,467,23,1007,517,129,73,215,17,24,2,5,2
24,IAŞI,"SCOALA GIMNAZIALA SATU NOU",654,"SCHITU DUCA",98827,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:31:48",424,412,1,6,5,218,207,0,6,5,212,5,500,283,106,18,40,1,42,5,0,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ - SAT VALEA OILOR",336,BĂLŢAŢI,95792,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:04",524,501,0,3,20,279,256,0,3,20,267,12,600,321,41,14,203,4,3,0,2,0
24,IAŞI,"ȘCOALA GIMNAZIALĂ SĂVENI",481,GROPNIŢA,97321,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:13:47",614,606,0,6,2,317,309,0,6,2,301,16,700,383,69,7,207,2,15,0,1,0
24,IAŞI,"SCOALA GIMNAZIALA SCHEIA",319,"ALEXANDRU I. CUZA",95612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:16:29",1027,997,0,13,17,538,508,0,13,17,432,35,1100,584,313,13,75,19,9,1,1,1
24,IAŞI,"SCOALA GIMNAZIALA SLOBOZIA",436,DELENI,96815,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:26:00",910,903,0,7,0,345,338,0,7,0,316,29,1000,655,227,34,34,9,7,2,2,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",782,VOINEŞTI,100219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:00",866,863,0,3,0,324,321,0,3,0,288,36,900,576,133,16,124,4,8,3,0,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ SLOBOZIA DEAL",781,VOINEŞTI,100219,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:36",912,908,0,4,0,366,362,0,4,0,334,32,1000,634,175,17,132,6,1,3,0,0
24,IAŞI,"SCOALA GIMNAZIALA SOCI",561,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:58:25",1030,995,2,5,28,592,559,0,5,28,579,13,1100,508,129,14,399,16,13,5,2,1
24,IAŞI,"SCOALA GIMNAZIALA SPINENI",324,ANDRIEŞENI,95667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:35",771,764,0,4,3,401,394,0,4,3,388,13,800,399,142,44,144,8,45,2,3,0
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",23,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:01:05",995,992,0,3,0,158,155,0,3,0,153,5,1100,942,46,24,30,6,33,4,1,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",19,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:14",1169,1147,9,13,0,584,571,0,13,0,570,14,1300,716,119,53,151,16,142,4,6,79
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",20,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:34:43",1351,1342,5,4,0,463,459,0,4,0,444,19,1500,1037,107,35,106,9,106,10,14,57
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",21,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:30",745,734,4,6,1,304,297,0,6,1,292,12,800,496,85,24,75,9,60,8,7,24
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”ŞTEFAN BÂRSĂNESCU”",22,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:09:02",871,861,0,10,0,392,382,0,10,0,379,13,900,508,82,20,96,16,99,6,9,51
24,IAŞI,"ȘCOALA GIMNAZIALĂ ” STEFAN CEL MARE” DANCU",500,HOLBOCA,95159,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:51:25",1234,1232,0,2,0,543,541,0,2,0,526,17,1400,857,219,58,134,24,59,11,11,10
24,IAŞI,"ȘCOALA GIMNAZIALĂ ” ȘTEFAN CEL MARE” DANCU",501,HOLBOCA,95159,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:21:29",1484,1481,0,3,0,643,640,0,3,0,627,16,1600,957,254,72,170,25,67,3,18,18
24,IAŞI,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE” DANCU",502,HOLBOCA,95159,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:10:10",1442,1436,0,6,0,598,592,0,6,0,575,23,1600,1002,242,76,130,32,64,5,10,16
24,IAŞI,"ŞCOALA GIMNAZIALA STORNEŞTI",666,SINEŞTI,99058,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:25:58",862,824,0,5,33,418,380,0,5,33,397,21,900,482,353,15,16,3,9,1,0,0
24,IAŞI,"SCOALA GIMNAZIALA STRUNGA",676,STRUNGA,99209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:23:26",464,459,0,3,2,224,219,0,3,2,219,5,500,276,107,20,75,6,8,1,1,1
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",241,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:36:53",744,733,0,11,0,294,283,0,11,0,277,16,800,507,71,23,68,11,67,5,4,28
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",243,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:31:15",1049,1044,0,5,0,330,325,0,5,0,323,7,1200,870,67,37,68,20,83,2,9,37
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”TITU MAIORESCU”",242,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:48:19",703,695,1,7,0,272,265,0,7,0,264,8,800,528,58,23,54,12,73,5,8,31
24,IAŞI,"SCOALA GIMNAZIALA TOPILE",757,"VALEA SEACĂ",99968,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:52:37",1888,1856,0,6,26,976,944,0,6,26,931,45,2000,1024,455,84,251,24,89,6,20,2
24,IAŞI,"SCOALA GIMNAZIALĂ ȚUȚORA",740,ŢUŢORA,99922,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:20:01",1034,999,0,8,27,543,508,0,8,27,523,20,1100,557,62,30,370,22,31,2,3,3
24,IAŞI,"ȘCOALA GIMNAZIALĂ UDA - CORP A",698,TĂTĂRUŞI,99478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:15",1245,1200,0,9,36,610,567,0,9,34,583,27,1400,790,55,75,390,34,13,2,12,2
24,IAŞI,"SCOALA GIMNAZIALA URSITA",542,MIRONEASA,97875,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:47:07",522,517,0,3,2,277,272,0,3,2,263,14,600,323,135,17,98,9,3,1,0,0
24,IAŞI,"SCOALA GIMNAZIALA URSOAIA",628,ROMÂNEŞTI,98738,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:38:47",346,339,0,1,6,186,179,0,1,6,178,8,400,214,35,71,60,6,5,0,1,0
24,IAŞI,"SCOALA GIMNAZIALA VALEA SEACA",755,"VALEA SEACĂ",99968,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:02:52",1642,1633,0,4,5,768,759,0,4,5,722,46,1800,1032,116,63,380,62,64,9,21,7
24,IAŞI,"ŞCOALA GIMNAZIALA VASILE ALECSANDRI MIRCESTI",536,MIRCEŞTI,97811,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:50:43",1238,1234,0,1,3,628,624,0,1,3,594,34,1300,672,134,118,254,19,39,4,17,9
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",255,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:26",1388,1380,1,7,0,594,587,0,7,0,577,17,1500,906,151,56,136,18,127,6,17,66
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",254,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:53:48",1253,1247,0,6,0,469,463,0,6,0,450,19,1404,935,100,40,105,21,110,1,11,62
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",253,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:28",1288,1280,2,6,0,544,538,0,6,0,516,28,1400,856,121,50,118,16,109,10,19,73
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VASILE CONTA”",252,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:44",1271,1267,0,4,0,508,504,0,4,0,491,17,1400,892,126,40,128,15,100,9,15,58
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",199,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 16:17:58",1769,1739,14,16,0,808,792,0,16,0,790,18,1900,1092,169,68,142,18,217,4,16,156
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",198,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:26:42",1669,1602,5,28,34,878,816,0,28,34,864,14,1700,822,152,64,151,22,242,16,27,190
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",196,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:09",1673,1660,6,7,0,757,750,0,7,0,740,17,1800,1043,166,77,143,28,177,12,16,121
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",197,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:09:51",1676,1666,2,7,1,855,847,0,7,1,828,27,1800,945,188,83,152,27,183,12,22,161
24,IAŞI,"ŞCOALA GIMNAZIALĂ ”VERONICA MICLE”",195,"MUNICIPIUL IAŞI",95060,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:29:54",1654,1642,7,2,3,816,811,0,2,3,780,31,1800,989,180,75,141,23,208,14,13,126
24,IAŞI,"SCOALA GIMNAZIALA VERSENI",562,MIROSLOVEŞTI,98051,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:45:37",917,899,1,8,9,474,456,1,8,9,450,24,1000,524,76,124,229,6,7,2,2,4
24,IAŞI,"SCOALA GIMNAZIALA VINATORI",602,POPRICANI,98505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:23:43",862,856,0,5,1,394,388,0,5,1,377,16,900,507,178,53,81,20,34,3,6,2
24,IAŞI,"SCOALA GIMNAZIALA VINATORI",601,POPRICANI,98505,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:40",1351,1343,0,7,1,673,665,0,7,1,632,41,1500,825,228,72,176,47,83,3,7,16
24,IAŞI,"SCOALA GIMNAZIALA ZMEU",534,LUNGANI,97722,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:54:38",1474,1452,0,9,13,887,865,0,9,13,866,21,1600,713,14,89,748,12,3,0,0,0
24,IAŞI,"SCOALA GISTESTI",286,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:05:18",1011,989,0,7,15,504,482,0,7,15,478,26,1100,596,182,50,183,11,17,2,32,1
24,IAŞI,"ŞCOALA HĂBĂŞEŞTI",682,STRUNGA,99209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:42",322,303,2,6,11,158,141,0,6,11,152,6,404,246,44,6,86,3,9,2,2,0
24,IAŞI,"ŞCOALA HĂRMĂNEŞTII NOI",490,HĂRMĂNEŞTI,100326,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:41:29",768,755,0,9,4,389,376,0,9,4,383,6,800,411,242,20,45,10,16,2,45,3
24,IAŞI,"ŞCOALA HENCI",305,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:05:21",500,495,0,4,1,227,222,0,4,1,222,5,500,273,131,46,25,6,11,0,2,1
24,IAŞI,"SCOALA HODORA",408,COTNARI,96478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:06",1279,1279,0,0,0,570,570,0,0,0,530,40,1400,830,200,83,186,13,46,1,0,1
24,IAŞI,"ŞCOALA HOLM",308,"ORAŞ PODU ILOAIEI",98373,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:27:27",259,254,0,5,0,126,121,0,5,0,120,6,300,174,72,17,20,1,8,1,1,0
24,IAŞI,"ŞCOALA HOMIŢA",419,CRISTEŞTI,96637,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:57:14",305,299,0,6,0,151,145,0,6,0,144,7,300,149,104,4,30,3,3,0,0,0
24,IAŞI,"SCOALA HORODISTEA",409,COTNARI,96478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:17:37",440,436,0,4,0,187,183,0,4,0,171,16,500,313,59,20,63,6,22,0,1,0
24,IAŞI,"ŞCOALA ICUŞENI",767,VICTORIA,100004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:54:37",408,393,0,8,7,205,190,0,8,7,181,24,500,295,109,10,46,4,3,6,2,1
24,IAŞI,"ŞCOALA ICUȘENI",768,VICTORIA,100004,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:28:10",422,406,0,10,6,240,224,0,10,6,227,13,500,260,100,10,93,6,4,2,8,4
24,IAŞI,"SCOALA ION CREANGA",264,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:22",1285,1276,1,8,0,591,583,0,8,0,563,28,1400,809,232,50,168,19,39,4,47,4
24,IAŞI,"SCOALA IZVOARELE",612,RĂCHITENI,100335,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:22",1152,1115,0,9,28,533,496,0,9,28,511,22,1300,767,160,30,265,15,34,1,3,3
24,IAŞI,"ŞCOALA LITENI",347,BELCEŞTI,95872,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:47",1103,1095,0,8,0,482,474,0,8,0,447,35,1200,718,83,38,298,16,8,2,1,1
24,IAŞI,"SCOALA LUNCA",289,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:14",1034,1028,0,2,4,569,563,0,2,4,558,9,1100,524,72,17,425,8,12,4,16,4
24,IAŞI,"SCOALA LUNCA",288,"MUNICIPIUL PAŞCANI",95391,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:33",1082,1079,0,2,1,541,538,0,2,1,510,31,1200,659,66,30,370,19,11,1,12,1
24,IAŞI,"SCOALA LUPARIA",410,COTNARI,96478,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:12:01",280,274,0,6,0,129,123,0,6,0,125,4,300,171,48,15,51,3,6,1,1,0
24,IAŞI,"ŞCOALA MUNTENI",348,BELCEŞTI,95872,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:07:31",784,782,0,2,0,338,336,0,2,0,318,20,900,562,112,8,168,8,12,8,2,0
24,IAŞI,"SCOALA NOUA RACHITENI",611,RĂCHITENI,100335,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:59:18",1597,1563,0,5,29,721,687,0,5,29,704,17,1700,979,491,16,134,11,43,1,0,8
24,IAŞI,"SCOALA NR. 2 SPINOASA",452,ERBICENI,97009,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:05:04",236,234,0,2,0,121,119,0,2,0,113,8,300,179,28,23,54,3,3,0,2,0
24,IAŞI,"SCOALA NR. 2 SPRANCEANA",453,ERBICENI,97009,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:42:27",310,304,2,4,0,145,140,1,4,0,142,3,400,255,34,12,85,2,5,1,1,2
24,IAŞI,"ŞCOALA OSOI",391,COMARNA,96370,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:56:58",1564,1535,0,11,18,835,806,0,11,18,802,33,1700,865,232,39,224,29,255,6,10,7
24,IAŞI,"ŞCOALA PIETRIŞ",441,DOLHEŞTI,96904,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:14:48",807,795,0,8,4,375,363,0,8,4,332,31,900,537,144,8,136,4,36,1,0,3
24,IAŞI,"SCOALA PODOLENII DE JOS",414,COZMEŞTI,96593,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:34:22",327,318,0,2,7,155,146,0,2,7,147,8,400,245,51,18,66,6,5,0,0,1
24,IAŞI,"ȘCOALA PRIMARĂ",468,GORBAN,97189,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:59:30",289,277,0,7,5,163,151,0,7,5,156,7,300,137,70,10,60,4,12,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ",467,GORBAN,97189,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:15:03",496,489,0,5,2,266,259,0,5,2,251,15,500,234,130,8,90,0,22,0,0,1
24,IAŞI,"ȘCOALA PRIMARĂ AL. I. CUZA",318,"ALEXANDRU I. CUZA",95612,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:11:39",644,637,1,2,4,355,349,0,2,4,340,14,700,346,160,27,112,25,9,3,3,1
24,IAŞI,"SCOALA PRIMARA AVINTU",627,ROMÂNEŞTI,98738,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:12",366,350,0,0,16,182,166,0,0,16,173,8,400,219,86,38,41,6,1,0,0,1
24,IAŞI,"SCOALA PRIMARA BAICENI",702,TODIREŞTI,99539,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:12:40",260,251,0,6,3,151,142,0,6,3,145,6,300,149,125,2,13,3,2,0,0,0
24,IAŞI,"ȘCOALA PRIMARĂ BĂLTENI",609,PROBOTA,98649,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:45:20",638,632,0,5,1,376,370,0,5,1,353,12,700,300,260,37,29,9,15,1,0,2
24,IAŞI,"SCOALA PRIMARĂ BOATCA",425,DAGÂŢA,96717,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:07:25",214,210,0,4,0,117,113,0,4,0,115,2,300,183,85,2,25,1,2,0,0,0
24,IAŞI,"ŞCOALA PRIMARA BOCNIŢA",664,SINEŞTI,99058,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:50",275,262,0,4,9,155,142,0,4,9,146,9,300,145,105,6,15,5,11,0,2,2
24,IAŞI,"SCOALA PRIMARA BOGONOS",528,LEŢCANI,97679,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:18",614,613,0,1,0,355,354,0,1,0,340,15,692,337,235,19,43,22,16,2,2,1
24,IAŞI,"SCOALA PRIMARA BRATULESTI",677,STRUNGA,99209,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:51:55",551,540,0,5,6,233,222,0,5,6,211,22,600,367,56,17,115,14,4,3,1,1
24,IAŞI,"ȘCOALA PRIMARĂ BUDEȘTI",565,MOGOŞEŞTI,98113,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:39:13",336,329,1,6,0,164,157,1,6,0,155,9,400,236,44,6,91,8,4,1,1,0
24,IAŞI,"SCOALA PRIMARA BUHAENI",322,ANDRIEŞENI,95667,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:31:39",502,493,0,6,3,502,493,0,6,3,217,22,500,261,74,11,99,3,28,0,1,1
24,IAŞI,"SCOALA PRIMARA CARBUNARI",471,GRAJDURI,97241,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:56",766,764,0,0,2,146,144,0,0,2,137,9,800,654,22,54,50,1,5,3,0,2
24,IAŞI,"SCOALA PRIMARA CERCU",338,BÂRNOVA,95088,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:24:22",666,660,2,4,0,377,373,0,4,0,364,13,700,323,124,39,80,48,49,3,8,13
24,IAŞI,"SCOALA PRIMARA CILIBIU",459,GOLĂIEŞTI,97090,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:53",415,405,0,6,4,229,219,0,6,4,222,7,500,271,153,4,48,3,13,0,0,1
24,IAŞI,"ŞCOALA PRIMARĂ CIOCÂRLEŞTI",645,SCÂNTEIA,98916,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:16:35",249,245,0,4,0,136,132,0,4,0,122,14,300,164,66,7,26,6,15,2,0,0
