precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DUMITRESCU IULIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","AXINIA ADRIAN-GEORGE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","NANU VIRGILIU-DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","IONESCU GEORGE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PETRACHE ADRIAN-ALIANȚA NAȚIONAL ȚĂRĂNISTĂ-voturi","NĂSULEA GHEORGHE-PARTIDUL S.O.S. ROMÂNIA-voturi","NEAGU MIHAI-CRISTIAN-ALIANȚA MIȘCAREA, NOI PLOIEȘTENII - REPER-voturi","MUŞUROIA GABRIEL-MIHAIL-PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi"
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM NORMAL TÎRGŞORU VECHI",583,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:53:05",998,985,1,9,3,558,546,0,9,3,532,26,1100,542,75,46,141,210,14,21,7,18
31,PRAHOVA,"GRADINITA CU PROGRAM NORMAL TUFENI",185,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:00:49",1195,1189,1,4,1,622,617,0,4,1,591,31,1307,685,80,73,302,56,14,44,12,10
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL VALEA TÂRSEI ”FREAMĂT DE CODRU”",217,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:07:30",1225,1219,1,5,0,634,629,0,5,0,622,12,1300,666,327,67,148,62,0,11,2,5
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM NORMAL ”VALEA URLOI” ORAȘUL URLAȚI",274,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:31:57",894,885,1,8,0,392,384,0,8,0,371,21,1000,608,121,57,102,36,4,39,5,7
31,PRAHOVA,"GRĂDINIȚĂ CU PROGRAM NORMAL VARNIŢA",563,ŞIRNA,135431,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:58",668,664,1,3,0,409,406,0,3,0,391,18,700,291,143,19,144,62,3,16,2,2
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT",182,"ORAŞ AZUGA",130954,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:25",1012,989,0,20,3,613,590,0,20,3,578,26,1100,487,206,63,208,48,6,16,21,10
31,PRAHOVA,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 23",131,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:06:38",959,951,0,8,0,353,345,0,8,0,345,8,1100,747,41,42,101,56,6,16,56,27
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 28 (GRADINITA NR. 28)",19,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:51:21",934,923,0,11,0,407,396,0,11,0,392,15,1000,593,47,51,95,80,12,15,54,38
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 40 ( FOSTA GRĂDINIŢĂ NR. 40)",90,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:37:42",1071,1061,1,9,0,413,404,0,9,0,393,20,1200,787,59,52,108,50,6,15,56,47
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 40 ( FOSTA GRĂDINIŢĂ NR. 40)",91,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:18:46",835,832,0,3,0,355,352,0,3,0,345,10,900,545,30,42,96,45,11,19,64,38
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 40 ( FOSTA GRĂDINIŢĂ NR. 40)",92,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:45",1316,1307,0,7,2,514,505,0,7,2,493,21,1400,886,49,55,144,109,9,22,53,52
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 47 (FOSTA GRĂDINIŢĂ NR. 47)",106,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:52:55",863,860,0,3,0,381,378,0,3,0,359,22,900,519,65,26,96,62,3,10,56,41
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 47 (FOSTA GRĂDINIŢĂ NR. 47)",108,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:34:10",836,827,0,9,0,343,334,0,9,0,290,10,900,555,31,54,93,61,8,22,0,21
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 47 (FOSTA GRĂDINIŢĂ NR. 47)",107,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:16:10",751,746,0,5,0,345,340,0,5,0,334,11,800,455,45,35,96,58,0,12,58,30
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”SF. MUCENIC MINA” (FOSTA GRĂDINIŢĂ NR. 36 ”SF. MUCENIC MINA”)",102,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:45:13",1247,1247,0,0,0,478,478,0,0,0,459,19,1300,822,49,50,120,79,7,29,67,58
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”SF. MUCENIC MINA” (FOSTA GRĂDINIŢĂ NR. 36 ”SF. MUCENIC MINA”)",103,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:06:42",1328,1314,0,14,0,504,490,0,14,0,480,24,1400,896,58,57,143,56,15,33,72,46
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”SF. MUCENIC MINA” (FOSTA GRĂDINIŢĂ NR. 36 ”SF. MUCENIC MINA”)",105,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:08",926,922,0,4,0,312,308,0,4,0,299,13,1000,688,28,49,90,51,6,19,28,28
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”SF. MUCENIC MINA” (FOSTA GRĂDINIŢĂ NR. 36 ”SF. MUCENIC MINA”)",104,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:04:22",1048,1042,0,6,0,418,412,0,6,0,392,26,1200,782,41,48,114,66,4,20,60,39
31,PRAHOVA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ȘI PROGRAM NORMAL ”CASTELUL FERMECAT”",212,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:36:03",811,801,0,10,0,398,388,0,10,0,387,11,942,544,184,32,122,26,4,7,7,5
31,PRAHOVA,"GRĂDINIŢA DÂMBU",194,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:38:24",1075,1070,0,5,0,589,584,0,5,0,553,36,1178,589,89,54,286,43,11,45,9,16
31,PRAHOVA,"GRADINITA DE COPII",324,BĂTRÂNI,136278,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:37",759,722,0,13,24,515,478,0,13,24,493,22,800,285,61,47,353,11,0,16,4,1
31,PRAHOVA,"GRĂDINIŢA DE COPII",573,ŞTEFEŞTI,135618,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:02:26",625,613,0,0,12,383,371,0,0,12,366,17,709,326,33,155,137,8,2,5,5,21
31,PRAHOVA,"GRĂDINIŢA DE COPII CU PROGRAM PRELUNGIT ”CLOPOȚICA” ORAȘUL URLAȚI",268,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:49:09",1492,1487,0,5,0,742,737,0,5,0,712,30,1600,858,204,84,287,64,3,54,16,0
31,PRAHOVA,"GRĂDINIŢA DE COPII DIN GÎRBEASCA",555,STARCHIOJD,135315,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:53:30",1125,1121,1,3,0,697,694,0,3,0,659,31,1200,510,278,85,227,17,2,36,7,7
31,PRAHOVA,"GRĂDINIŢA DE COPII DIN SATUL STARCHIOJD",554,STARCHIOJD,135315,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:35:31",1287,1279,0,7,1,761,753,0,7,1,726,35,1452,691,276,111,248,41,2,29,8,11
31,PRAHOVA,"GRADINITA DE COPII NR.1",331,BERTEA,132342,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:57:49",1333,1325,0,0,8,793,785,0,0,8,736,57,1460,667,350,87,149,70,18,22,10,30
31,PRAHOVA,"GRADINITA DE COPII NR.2",332,BERTEA,132342,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:02",1099,1095,0,3,1,601,597,0,3,1,569,32,1210,609,290,33,157,26,8,21,4,30
31,PRAHOVA,"GRADINITA DE COPII POPESTI",504,"PODENII NOI",134443,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:52:50",482,445,0,18,19,290,258,0,18,14,271,19,506,216,25,40,140,58,0,5,1,2
31,PRAHOVA,"GRADINITA DE COPII SAT CARBUNARI",512,"POIENARII BURCHII",134559,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:39:00",594,581,0,6,7,365,352,0,6,7,350,15,600,235,166,47,77,30,3,14,10,3
31,PRAHOVA,"GRĂDINIŢA DE COPII SAT COADA MALULUI",469,MĂGURELE,134014,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:23:50",693,689,0,4,0,384,380,0,4,0,362,10,758,364,150,44,120,23,5,12,4,4
31,PRAHOVA,"GRĂDINIŢA DE COPII SAT IAZU",470,MĂGURELE,134014,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:12:23",504,504,0,0,0,315,315,0,0,0,305,10,553,238,149,34,76,19,3,12,7,5
31,PRAHOVA,"GRADINITA DE COPII SOIMESTI",367,CEPTURA,132510,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:57:39",568,563,0,2,3,308,303,0,2,3,290,18,600,292,38,28,188,14,0,5,3,14
31,PRAHOVA,"GRADINIȚA DIN SAT FLOREȘTI",421,FLOREŞTI,133330,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:40",997,973,0,13,11,651,627,0,13,11,621,30,1100,449,453,36,76,21,4,23,6,2
31,PRAHOVA,"GRADINITA DIRVARI",603,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:06",480,473,0,7,0,281,274,0,7,0,269,12,500,219,200,6,36,15,1,4,4,3
31,PRAHOVA,"GRĂDINIȚA DOBROTA",442,GORNET-CRICOV,133615,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:50:54",364,350,0,7,7,257,243,0,7,7,240,17,397,140,84,41,74,23,2,12,0,4
31,PRAHOVA,"GRĂDINIȚA DRĂGĂNEȘTI",395,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:38:38",1025,1018,0,6,1,584,577,0,6,1,545,39,1100,516,115,38,300,63,2,18,5,4
31,PRAHOVA,"GRǍDINIȚA IORDǍCHEANU",450,IORDĂCHEANU,133722,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:38:00",988,960,2,17,9,663,636,1,17,9,641,22,1100,437,335,51,176,17,2,32,23,5
31,PRAHOVA,"GRADINITA LILIESTI",189,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:35:59",995,989,1,5,0,508,503,0,5,0,483,25,1087,579,98,49,214,45,19,37,3,18
31,PRAHOVA,"GRADINITA LILIESTI",190,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:03",1017,1003,0,13,1,576,562,0,13,1,551,9,1105,518,94,54,252,76,8,39,17,11
31,PRAHOVA,"GRADINIȚA NR.1",413,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:08:05",1087,1077,0,7,3,576,566,0,7,3,538,38,1200,624,118,89,250,25,3,24,13,16
31,PRAHOVA,"GRĂDINIŢA NR.1 TELEGA",589,TELEGA,135789,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:57:03",1079,1064,1,11,3,656,642,0,11,3,631,25,1197,541,72,60,309,146,4,22,4,14
31,PRAHOVA,"GRĂDINIŢA NR.1 TEŞILA",611,"VALEA DOFTANEI",136107,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:28:51",1086,1083,0,3,0,503,500,0,3,0,475,28,1195,692,64,83,263,41,1,16,4,3
31,PRAHOVA,"GRADINIȚA NR. 2",414,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:06:06",958,942,1,13,2,569,554,0,13,2,543,26,1000,431,184,100,170,47,4,14,13,11
31,PRAHOVA,"GRĂDINIȚA NR.2 CU PROGRAM NORMAL ”FLUTURAȘII”",254,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:11",736,723,0,9,4,416,403,0,9,4,399,16,798,383,130,46,134,48,6,13,15,7
31,PRAHOVA,"GRĂDINIŢA NR.2 TEŞILA",612,"VALEA DOFTANEI",136107,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:26:58",952,940,0,7,5,496,484,0,7,5,483,13,1040,544,60,101,258,49,3,7,3,2
31,PRAHOVA,"GRĂDINIȚA PLĂIȘANI",393,DRAJNA,132896,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:05",696,690,0,5,1,415,409,0,5,1,400,15,800,385,178,60,112,21,1,15,2,11
31,PRAHOVA,"GRADINITA RADILA",606,"VALEA CĂLUGĂREASCĂ",135949,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:33:21",241,233,0,5,3,127,119,0,5,3,124,3,300,173,62,12,36,5,0,5,3,1
31,PRAHOVA,"GRADINITA VITIOARA DE SUS",521,PREDEAL-SĂRARI,134755,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:39:38",976,966,0,3,7,601,591,0,3,7,564,33,1000,402,390,33,96,14,0,20,4,7
31,PRAHOVA,"GRĂDINŢA CU PROGRAM NORMAL IZVORU",526,"PROVIŢA DE SUS",134899,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:57:56",309,294,0,8,7,214,199,0,8,7,208,6,338,124,13,19,103,69,0,4,0,0
31,PRAHOVA,"GR. SC. C-TIN CANTACUZINO",188,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:18:24",1078,1070,0,6,2,553,545,0,6,2,522,29,1178,627,80,54,229,70,11,34,16,28
31,PRAHOVA,"GR. SC. C-TIN CANTACUZINO",187,"ORAŞ BĂICOI",130981,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:43:01",1147,1141,1,4,1,586,580,1,4,1,554,32,1262,670,96,58,234,68,23,30,18,27
31,PRAHOVA,"IMOBIL PROPRIETATE ORAS SINAIA",257,"ORAŞ SINAIA",131540,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:19:29",866,846,0,12,8,866,846,0,12,8,493,30,900,377,149,70,166,62,8,15,11,12
31,PRAHOVA,"LICEUL CAROL I ORAŞUL PLOPENI",251,"ORAŞ PLOPENI",131443,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:32:29",1317,1284,5,14,14,812,784,0,14,14,784,28,1400,588,430,53,226,22,9,20,13,11
31,PRAHOVA,"LICEUL CAROL I ORAŞUL PLOPENI",250,"ORAŞ PLOPENI",131443,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:10",1355,1340,0,9,6,772,757,0,9,6,733,39,1566,794,355,61,224,31,11,33,8,10
31,PRAHOVA,"LICEUL CAROL I ORAŞUL PLOPENI",249,"ORAŞ PLOPENI",131443,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:06:27",1077,1052,2,18,5,605,581,1,18,5,583,22,1200,595,191,43,244,37,25,18,8,17
31,PRAHOVA,"LICEUL CIORANI",374,CIORANI,132681,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:23:33",932,917,0,6,9,540,525,0,6,9,501,35,1021,485,28,43,234,119,8,33,10,26
31,PRAHOVA,"LICEUL CIORANI",375,CIORANI,132681,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:04:50",1486,1479,0,2,5,753,746,0,2,5,702,47,1633,884,30,159,264,149,5,35,13,47
31,PRAHOVA,"LICEUL SIMION STOLNICU",226,"ORAŞ COMARNIC",131336,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:41:49",1469,1453,0,10,6,769,753,0,10,6,738,31,1600,831,332,109,197,60,4,30,5,1
31,PRAHOVA,"LICEUL TEHNOLOGIC",415,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:34:58",1070,1059,0,11,0,577,566,0,11,0,557,20,1132,555,90,131,228,26,1,34,10,37
31,PRAHOVA,"LICEUL TEHNOLOGIC ”1 MAI”",60,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:29:12",1412,1396,0,16,0,582,566,0,16,0,559,23,1500,918,53,66,183,82,14,30,75,56
31,PRAHOVA,"LICEUL TEHNOLOGIC ”1 MAI”",61,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:05:01",1709,1705,0,4,0,681,677,0,4,0,638,43,1800,1028,157,110,173,73,8,44,43,30
31,PRAHOVA,"LICEUL TEHNOLOGIC ADMINISTRATIV ŞI DE SERVICII ”VICTOR SLĂVESCU” ( FOSTA SCOALA NR. 32)",55,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:10:16",1099,1091,2,6,0,469,463,0,6,0,442,27,1200,731,83,50,121,61,5,17,54,51
31,PRAHOVA,"LICEUL TEHNOLOGIC ADMINISTRATIV ŞI DE SERVICII ”VICTOR SLĂVESCU” ( FOSTA SCOALA NR. 32)",54,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 11:22:49",1107,1091,9,6,1,462,455,0,6,1,435,27,1200,738,60,42,119,76,10,20,70,38
31,PRAHOVA,"LICEUL TEHNOLOGIC AGROMONTAN ”ROMEO CONSTANTINESCU”",282,"ORAŞ VĂLENII DE MUNTE",131817,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:48:20",945,937,0,7,1,500,492,0,7,1,483,17,1000,497,44,56,262,18,3,16,9,75
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY”",45,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:37:33",1130,1124,1,5,0,331,326,0,5,0,311,20,1200,869,48,67,60,29,3,28,57,19
31,PRAHOVA,"LICEUL TEHNOLOGIC ”CAROL I” VALEA DOFTANEI",610,"VALEA DOFTANEI",136107,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:53:02",1280,1273,0,5,2,564,557,0,5,2,547,17,1411,847,61,76,343,52,3,9,2,1
31,PRAHOVA,"LICEUL TEHNOLOGIC CERAŞU",368,CERAŞU,132574,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:56:07",1216,1181,0,11,24,828,794,0,11,23,786,42,1300,472,394,46,289,14,6,24,7,6
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",155,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:56:37",1161,1157,0,4,0,484,480,0,4,0,458,26,1300,816,42,43,126,97,9,29,82,30
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",153,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:50:48",1289,1267,0,6,16,470,448,0,6,16,449,21,1400,930,63,115,11,86,55,63,23,33
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",151,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:26:55",1240,1233,0,7,0,448,441,0,7,0,431,17,1400,952,40,52,121,67,6,35,71,39
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",152,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:57:23",1311,1304,0,7,0,527,520,0,7,0,503,24,1400,873,52,60,141,101,6,20,93,30
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",154,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:46:42",1267,1251,1,14,1,483,468,0,14,1,453,4,1400,917,37,42,131,81,8,22,86,46
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ELIE RADU” (FOST COLEGIUL TEHNIC ”ELIE RADU”)",119,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:45:34",1288,1278,0,9,1,481,471,0,9,1,445,36,1400,919,72,46,147,69,5,19,55,32
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ELIE RADU” (FOST COLEGIUL TEHNIC ”ELIE RADU”)",120,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:27:22",805,797,1,7,0,357,350,0,7,0,338,19,900,543,37,33,109,59,7,17,51,25
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ELIE RADU” (FOST COLEGIUL TEHNIC ”ELIE RADU”)",118,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:42:46",1526,1523,0,3,0,592,589,0,3,0,574,18,1600,1008,80,63,152,102,9,22,92,54
31,PRAHOVA,"LICEUL TEHNOLOGIC ENERGETIC - (CORP A SALA DE CLASA NR.3-INTRAREA PRINCIPALA)",165,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:38",830,823,0,7,0,347,340,0,7,0,333,14,900,553,55,33,139,49,5,19,12,21
31,PRAHOVA,"LICEUL TEHNOLOGIC ENERGETIC -(CORP A-SALA DE CLASA NR.5-INTRAREA SECUNDARA)",164,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:30:34",1029,1018,3,7,1,503,495,0,7,1,472,31,1100,597,93,35,207,71,6,31,10,19
31,PRAHOVA,"LICEUL TEHNOLOGIC ”LAZĂR EDELEANU” (FOST COLEGIUL TEHNIC ”LAZĂR EDELEANU”, FOST LICEUL DE CHIMIE)",63,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:05:31",1546,1534,2,10,0,592,582,0,10,0,572,20,1600,1008,104,76,151,89,6,30,63,53
31,PRAHOVA,"LICEUL TEHNOLOGIC ”LAZĂR EDELEANU” (FOST COLEGIUL TEHNIC ”LAZĂR EDELEANU”, FOST LICEUL DE CHIMIE)",62,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:12",1213,1193,6,14,0,546,532,0,14,0,520,26,1300,754,51,64,135,110,7,21,71,61
31,PRAHOVA,"LICEUL TEHNOLOGIC MECANIC - (CORP A SALA 2)",174,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:14:39",1214,1211,1,2,0,587,585,0,2,0,557,30,1300,713,114,53,238,78,8,21,17,28
31,PRAHOVA,"LICEUL TEHNOLOGIC MECANIC - (CORP A SALA 3)",175,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:32:04",1402,1398,1,3,0,625,622,0,3,0,590,32,1600,978,146,54,254,63,5,32,15,21
31,PRAHOVA,"LICEUL TEHNOLOGIC MECANIC - (SALA DE SPORT)",173,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:40:56",1445,1437,3,4,1,627,622,0,4,1,604,23,1600,973,123,60,275,73,5,32,11,25
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TASE DUMITRESCU ” MIZIL",239,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:33:24",1008,1002,0,6,0,315,309,0,6,0,281,34,1100,785,20,43,176,13,0,9,4,16
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TASE DUMITRESCU” MIZIL",238,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:41:53",847,843,1,3,0,365,361,1,3,0,351,14,900,535,52,42,172,29,4,13,9,30
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TEODOR DIAMANT”",204,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:46:27",978,968,0,6,4,558,548,0,6,4,534,24,1100,542,171,96,154,64,4,25,12,8
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TOMA N. SOCOLESCU” (FOST COLEGIUL TEHNIC ”TOMA N. SOCOLESCU”)",116,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:35:01",940,931,3,6,0,397,391,0,6,0,375,22,1000,603,45,53,95,67,8,25,55,27
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TOMA N. SOCOLESCU” (FOST COLEGIUL TEHNIC ”TOMA N. SOCOLESCU”)",117,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:35:53",642,635,0,7,0,260,253,0,7,0,252,8,700,440,31,27,70,63,3,13,34,11
