precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",476,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:54:53",1336,1323,4,9,0,643,633,1,9,0,629,14,1454,811,152,68,40,25,27,29,218,15,55
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",480,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:34:33",1229,1209,4,16,0,589,573,0,16,0,569,20,1334,745,143,68,52,15,18,25,190,12,46
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",475,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:32:21",1295,1280,1,14,0,563,549,0,14,0,547,16,1409,846,133,69,41,8,26,26,184,18,42
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",478,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:59:39",1395,1381,1,12,1,706,693,0,12,1,694,12,1522,816,196,64,50,13,30,12,248,17,64
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.88",477,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:14:39",1222,1207,3,12,0,567,555,0,12,0,539,26,1337,772,137,51,40,10,37,22,178,14,50
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",535,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:02:44",1408,1405,0,3,0,608,605,0,3,0,575,16,1547,938,203,72,36,7,21,37,136,23,40
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",529,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:03:00",1539,1519,5,14,1,689,674,0,14,1,670,19,1673,980,197,82,64,11,26,43,184,12,51
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",534,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:59:23",1664,1659,2,3,0,731,728,0,3,0,712,19,1829,1098,226,78,45,24,47,41,170,22,59
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",531,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:06:51",1706,1697,1,6,2,813,805,0,6,2,788,25,1869,1056,253,96,50,9,46,33,209,19,73
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",537,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:13:31",1372,1366,1,5,0,583,578,0,5,0,563,20,1536,953,202,54,51,6,28,33,126,17,46
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",533,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:32:22",1777,1764,0,13,0,823,810,0,13,0,798,25,1938,1115,245,83,73,11,40,29,235,16,66
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",532,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:09:57",1289,1284,1,4,0,571,567,0,4,0,553,18,1431,860,192,64,45,14,16,20,148,18,36
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",530,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 02:43:57",1383,1374,4,5,0,617,612,0,5,0,596,21,1518,901,183,80,44,9,26,36,161,15,42
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.92;",536,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:31:56",1668,1663,0,5,0,774,769,0,5,0,748,26,1829,1055,255,71,62,7,43,32,193,23,62
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",437,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:24:11",1429,1411,10,8,0,477,469,0,8,0,461,16,1561,1084,130,49,36,2,28,53,109,9,45
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",441,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:37:35",1473,1457,10,6,0,681,675,0,6,0,664,17,1457,776,185,71,54,13,24,55,202,15,45
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",436,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:54:43",1424,1397,21,6,0,607,601,0,6,0,601,6,1542,935,141,88,47,11,17,36,180,15,66
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",433,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-13 20:31:52",1784,1725,39,20,0,806,782,4,20,0,784,22,1895,1089,162,90,49,16,24,34,306,17,86
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",439,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:40:02",1296,1279,2,12,3,661,646,0,12,3,640,20,1409,749,176,72,54,9,26,39,176,19,69
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",438,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:44:31",1615,1603,0,9,3,800,788,0,9,3,789,11,1762,962,183,83,60,13,24,50,283,24,69
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",435,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-12 00:58:44",1453,1413,31,9,0,650,641,0,9,0,639,9,1553,905,133,73,49,18,26,30,234,9,67
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",440,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:24:44",1468,1436,16,15,1,679,663,0,15,1,664,15,1588,909,156,54,52,8,40,35,246,14,59
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",434,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:04:07",1414,1399,8,6,1,505,498,6,0,1,494,11,1554,1049,124,64,30,6,24,35,156,7,48
46,"Sector 3","ŞCOALA GIMNAZIALĂ NR.95;",432,"BUCUREŞTI SECTORUL 3",179169,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:05:06",1475,1435,32,8,0,667,657,2,8,0,637,30,1575,908,139,86,56,10,21,41,197,16,71
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",753,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:42:00",1566,1502,55,9,0,656,647,0,9,0,629,27,1600,936,176,68,35,10,32,85,146,25,52
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",751,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:44:46",1081,1070,3,7,1,513,505,0,7,1,497,16,1200,687,154,57,59,7,13,51,107,14,35
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",750,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:34:44",898,889,2,7,0,433,426,0,7,0,416,17,1000,567,128,47,33,8,20,31,111,14,24
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",754,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:59:12",1131,1117,6,8,0,501,493,0,8,0,489,12,1200,699,133,71,58,9,22,40,110,10,36
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 96",752,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:46:40",1050,1035,0,14,1,436,421,0,14,1,421,15,1100,664,128,45,41,6,26,34,105,13,23
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",686,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:39:52",1450,1229,213,8,0,662,654,0,8,0,645,17,1400,738,140,67,50,19,23,35,246,16,49
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",685,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:05:59",1303,1285,9,9,0,602,593,0,9,0,587,15,1405,803,139,82,51,8,17,37,185,16,52
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",688,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:40:22",980,970,0,10,0,549,539,0,10,0,531,8,1100,561,132,50,40,8,10,27,216,9,39
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",684,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:54:38",1173,1157,6,9,1,560,550,0,9,1,548,12,1300,740,133,57,45,10,9,30,205,9,50
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 97",687,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:45:02",1191,1173,6,12,0,623,611,0,12,0,612,11,1300,677,107,83,48,13,12,35,253,13,48
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",691,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:18:57",1004,998,0,6,0,505,499,0,6,0,495,10,1100,595,117,38,44,19,12,32,182,11,40
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",690,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:29:59",1490,1442,40,8,0,712,704,0,8,0,696,16,1600,888,156,77,46,13,12,27,274,11,80
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",692,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:00:12",906,890,6,10,0,466,456,0,10,0,448,18,1000,534,128,40,26,9,19,32,137,8,49
47,"Sector 4","ȘCOALA GIMNAZIALĂ NR. 97",689,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:03:16",1204,1111,9,84,0,561,549,0,12,0,540,14,1200,641,129,56,50,12,14,41,176,13,49
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",845,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:31:53",1447,1434,3,9,1,639,629,0,9,1,622,17,1600,961,206,59,69,14,25,82,106,16,45
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",847,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:46:34",1423,1413,4,5,1,559,553,0,5,1,538,21,1500,941,190,50,60,7,32,58,95,15,31
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",846,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 13:08:15",1774,1764,1,9,0,732,723,0,9,0,703,29,1902,1170,217,78,70,13,52,87,129,13,44
47,"Sector 4","ŞCOALA GIMNAZIALĂ NR. 99",848,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:37:55",1674,1666,3,5,0,652,647,0,5,0,623,29,1800,1148,223,72,71,7,39,87,81,14,29
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",918,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:56:54",1719,1716,1,2,0,620,618,0,2,0,593,27,1800,1180,119,37,76,6,31,232,57,14,21
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",917,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:27:54",1623,1619,0,3,1,594,590,0,3,1,544,50,1800,1206,97,25,58,0,42,264,41,5,12
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",913,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:16:57",1962,1948,3,11,0,751,739,1,11,0,718,23,2000,1257,138,60,46,4,38,300,83,15,34
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",916,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:52:07",1805,1796,0,7,2,671,662,0,7,2,636,35,1900,1229,143,40,61,13,31,246,70,14,18
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",912,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 20:50:11",1666,1658,3,5,0,553,548,0,5,0,544,9,1800,1247,182,40,53,6,36,140,61,12,14
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",911,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:14:10",1614,1612,1,1,0,523,522,0,1,0,487,35,1800,1277,130,28,44,6,31,184,44,6,14
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",915,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:52:03",1749,1740,3,6,0,650,644,0,6,0,631,19,1900,1247,144,46,68,4,52,216,65,12,24
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",914,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:43:46",1644,1634,2,8,0,695,687,0,8,0,675,20,1800,1105,107,60,41,5,21,275,133,11,22
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PETRACHE POENARU”",919,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 11:18:54",1653,1653,0,0,0,673,673,0,0,0,641,32,1800,1127,149,48,55,5,34,204,97,16,33
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”PETRE GHELMEZ”",282,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 19:42:53",1614,1601,6,7,0,691,684,0,7,0,669,22,1699,1008,217,73,59,16,33,40,178,16,37
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”PETRE GHELMEZ”",283,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 19:33:20",1722,1708,1,12,1,891,877,1,12,1,864,17,2000,1109,164,86,43,16,21,36,401,14,83
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”PETRE GHELMEZ”",286,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 02:40:22",1445,1433,9,3,0,637,634,0,3,0,620,17,1600,963,179,64,57,22,23,38,184,16,37
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”PETRE GHELMEZ”",285,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 00:33:08",1563,1552,4,7,0,659,651,1,7,0,641,18,1700,1041,225,62,57,13,41,43,146,20,34
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”PETRE GHELMEZ”",284,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 18:33:20",1279,1244,29,6,0,531,524,1,6,0,521,8,1600,1067,167,57,45,5,20,35,144,11,37
45,"Sector 2","ŞCOALA GIMNAZIALĂ ”PETRE GHELMEZ”",281,"BUCUREŞTI SECTORUL 2",179150,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:14:32",1519,1512,0,7,0,652,645,0,7,0,625,25,1700,1048,152,80,54,13,30,33,201,44,18
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”PETRE ISPIRESCU”",126,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:51:10",1439,1317,109,12,1,688,675,0,12,1,666,22,1600,912,164,99,61,15,24,20,221,8,54
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”PETRE ISPIRESCU”",125,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:53:57",1400,1354,32,12,2,720,706,0,12,2,704,16,1540,820,155,117,62,11,16,28,229,26,60
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”PETRE ISPIRESCU”",127,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:09:52",999,963,15,21,0,526,504,1,21,0,511,15,1090,563,109,106,43,5,19,18,164,14,33
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”PETRE ISPIRESCU”",128,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:57:33",1083,1066,8,8,1,530,521,0,8,1,515,15,1190,660,129,99,48,10,10,29,135,8,47
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”PETRE ISPIRESCU”",124,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 10:07:17",1333,1315,4,13,1,680,666,0,13,1,671,9,1450,770,161,90,36,21,21,23,251,19,49
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”PIA BRĂTIANU”",54,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 21:50:32",1322,1247,56,17,2,689,670,0,17,2,675,8,1430,740,135,125,39,17,13,20,269,12,45
44,"Sector 1","ŞCOALA GIMNAZIALĂ ”PIA BRĂTIANU”",55,"BUCUREŞTI SECTORUL 1",179141,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:31:15",1263,1185,65,13,0,598,584,1,13,0,588,10,1380,782,116,110,34,13,8,29,207,11,60
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PRINCIPESA MARGARETA”",920,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:44:04",978,969,2,6,1,480,471,2,6,1,457,14,1100,629,100,51,44,12,16,61,122,13,38
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PRINCIPESA MARGARETA”",921,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 02:37:45",1101,1093,3,5,0,338,333,0,5,0,319,19,1200,862,82,31,41,6,14,77,44,7,17
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PRINCIPESA MARGARETA”",923,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:38:03",1095,1062,17,7,9,478,464,0,7,7,455,17,1300,820,90,52,44,6,17,71,144,7,24
48,"Sector 5","ȘCOALA GIMNAZIALĂ ”PRINCIPESA MARGARETA”",922,"BUCUREŞTI SECTORUL 5",179187,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:25:48",1658,1652,0,6,0,422,416,0,6,0,398,24,1800,1378,97,22,33,2,32,137,52,13,10
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”REGELE MIHAI I”",1200,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:44:29",713,704,1,8,0,340,332,0,8,0,335,5,702,362,90,56,26,10,15,27,92,6,13
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”REGELE MIHAI I”",1198,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 18:30:17",1357,1349,3,5,0,600,595,0,5,0,590,10,1400,800,170,111,37,9,24,33,154,17,35
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”REGELE MIHAI I”",1199,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:26:06",1193,1181,0,12,0,544,532,0,12,0,532,11,1200,655,149,81,42,9,24,38,142,14,33
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”REGELE MIHAI I”",1201,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 07:27:42",943,936,1,6,0,427,421,0,6,0,421,6,999,572,127,63,34,6,12,16,108,16,39
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”ŞERBAN VODĂ”",804,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:51:42",1461,1388,65,8,0,579,571,0,8,0,568,11,1500,921,166,61,51,19,33,60,133,11,34
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”ŞERBAN VODĂ”",801,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:55:23",1577,1569,3,5,0,558,553,0,5,0,536,22,1800,1242,126,61,53,16,24,55,157,10,34
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”ŞERBAN VODĂ”",802,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-12 03:12:17",1820,1802,2,14,2,852,836,0,14,2,811,24,2000,1150,232,89,100,14,36,68,191,13,68
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”ŞERBAN VODĂ”",803,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:56:13",1416,1411,0,5,0,594,589,0,5,0,580,14,1500,906,170,57,66,7,26,66,142,14,32
47,"Sector 4","ŞCOALA GIMNAZIALĂ ”ŞERBAN VODĂ”",805,"BUCUREŞTI SECTORUL 4",179178,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:23:42",1330,1308,13,8,1,638,629,0,8,1,620,18,1400,762,167,74,65,12,29,60,147,21,45
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1141,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:07:45",1810,1800,4,5,1,864,858,0,5,1,860,4,1900,1036,215,217,52,17,30,36,229,23,41
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1138,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 06:58:08",1705,1687,8,9,1,837,827,0,9,1,817,20,1700,863,192,190,55,18,20,67,221,10,44
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1137,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:07:36",1482,1470,3,9,0,650,641,0,9,0,632,18,1500,850,172,144,46,16,22,53,130,11,38
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1140,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:43:06",1361,1353,1,7,0,693,686,0,7,0,671,22,1400,707,156,138,46,19,26,38,194,19,35
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1139,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:49:39",1372,1364,6,2,0,598,596,0,2,0,573,25,1400,801,162,95,49,9,34,44,141,12,27
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1135,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 04:35:39",1440,1432,1,7,0,584,577,0,7,0,569,15,1500,916,157,110,50,10,29,48,119,14,32
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1142,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:43:53",1897,1884,8,5,0,1022,1017,0,5,0,996,26,1900,878,296,160,75,21,46,99,200,25,74
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1143,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 08:02:17",1760,1707,40,13,0,932,919,0,13,0,915,17,1700,768,140,221,40,20,25,45,328,19,77
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1136,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 03:15:28",1332,1324,1,7,0,631,624,0,7,0,615,16,1402,771,203,114,44,10,21,19,155,12,37
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SF. ANDREI”",1134,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-11 19:05:57",1924,1914,6,3,1,880,876,0,3,1,858,22,1900,1019,167,166,56,18,32,29,299,21,70
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SFÂNTA TREIME”",1181,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:54:22",1814,1801,7,6,0,746,740,0,6,0,728,18,1800,1054,187,128,58,17,37,77,154,20,50
49,"Sector 6","ŞCOALA GIMNAZIALĂ ”SFÂNTA TREIME”",1180,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 05:38:48",1591,1589,1,0,1,685,684,0,0,1,639,27,1600,914,166,96,73,13,29,58,148,13,43
49,"Sector 6","ȘCOALA GIMNAZIALĂ ”SFÂNTA TREIME”",1178,"BUCUREŞTI SECTORUL 6",179196,1,PROV,PRCNCT,CJ,CGMB_SV,"2024-06-10 09:00:34",1927,1909,9,8,1,808,799,0,8,1,779,29,1900,1072,193,134,78,11,31,67,189,28,48
