precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRULĂ  CĂTĂLIN-UNIUNEA SALVAȚI ROMÂNIA-voturi","BĂLUȚĂ  DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","BURCEA  GEORGE-VALENTIN-PARTIDUL OAMENILOR TINERI-voturi","CIUCU  CIPRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","CICEALĂ  ANA-MARIA-SĂNĂTATE EDUCAȚIE NATURĂ SUSTENABILITATE-voturi","FLOAREA  LIVIU-GHEORGHE-PARTIDUL NAȚIONAL ȚĂRĂNESC MANIU-MIHALACHE-voturi","MACOVEI  GHEORGHE-PARTIDUL ROMÂNIA MARE-voturi","CREȚU  OANA-PARTIDUL SOCIAL DEMOCRAT UNIT-voturi","LASCA  MIHAI-IOAN-PATRIOȚII POPORULUI ROMÂN-voturi","LAZĂR  RAREȘ-PARTIDUL ROMÂNIA ÎN ACȚIUNE-voturi","ALEXANDRESCU  ANCA-NICOLETA-DREPTATE PENTRU BUCUREȘTI-voturi","TRIFU DĂNUȚ-ANGELO-CANDIDAT INDEPENDENT-voturi","TEODOROVICI  EUGEN-ORLANDO-CANDIDAT INDEPENDENT-voturi","NEȚOIU  GHEORGHE-CANDIDAT INDEPENDENT-voturi","GHEORGHE  VLAD-DAN-CANDIDAT INDEPENDENT-voturi","NEGROTĂ  ANGELA-CANDIDAT INDEPENDENT-voturi","FILIP  CONSTANTIN-TITIAN-CANDIDAT INDEPENDENT-voturi"
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 40",218,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:29:42",1642,1636,2,4,0,456,452,0,4,0,451,5,1800,1344,68,121,3,91,13,0,1,1,0,0,149,1,1,1,1,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 41",223,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:56:28",1733,1690,35,8,0,407,399,0,8,0,406,1,1800,1393,41,94,3,79,19,0,1,1,0,0,160,1,2,2,2,1,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 41",225,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:24:20",1851,1839,8,4,0,552,548,0,4,0,543,9,1875,1323,72,132,3,114,28,0,1,2,0,0,183,0,5,0,1,0,2
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 41",224,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:59:12",1842,1834,2,6,0,432,426,0,6,0,426,6,2000,1568,44,76,2,91,23,2,1,1,1,0,177,0,4,2,0,0,2
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 46",328,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:05:32",1764,1747,7,8,2,731,721,0,8,2,723,8,2000,1269,103,171,0,227,38,2,0,3,2,0,170,2,1,1,0,1,2
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 46",327,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:09:54",1509,1503,1,5,0,590,585,0,5,0,589,1,1600,1010,75,140,0,192,40,0,0,3,0,0,132,2,2,1,1,0,1
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 46",326,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:04:32",1408,1385,18,5,0,505,500,0,5,0,501,4,1600,1095,72,119,1,153,31,1,2,0,1,0,111,0,4,3,0,2,1
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 46",325,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:10:31",1372,1356,5,11,0,505,494,0,11,0,503,2,1600,1095,83,108,2,142,27,0,1,3,1,0,132,0,1,0,1,1,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.47;",650,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:46:47",1644,1630,6,8,0,195,187,0,8,0,194,1,1800,1605,18,47,1,20,12,0,1,1,0,0,94,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.47;",648,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:39:00",3046,3041,0,5,0,8,3,0,5,0,8,0,3400,3392,1,2,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.47;",647,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:43:35",1578,1569,1,8,0,85,77,0,8,0,83,2,1800,1715,7,13,0,11,4,0,0,1,0,0,45,1,0,0,0,0,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.47;",646,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:40:46",1501,1497,0,4,0,42,38,0,4,0,41,1,1600,1558,2,3,0,1,1,0,1,0,0,0,32,1,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.47;",645,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:36:35",2147,2143,0,4,0,32,28,0,4,0,32,0,2400,2368,3,5,0,4,5,0,0,0,0,1,13,0,1,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.47;",644,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 01:14:34",1523,1517,0,6,0,40,34,0,6,0,40,0,1600,1560,4,15,0,5,1,0,0,0,0,0,14,0,1,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.47;",643,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:41:34",2717,2711,0,6,0,86,80,0,6,0,86,0,3000,2914,9,21,1,11,2,0,0,0,0,0,41,0,0,0,1,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.47;",642,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:27:56",2669,2663,0,6,0,69,63,0,6,0,69,0,3000,2931,7,19,0,10,1,0,0,2,0,0,30,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.47;",641,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:37:35",3112,3106,0,6,0,31,25,0,6,0,31,0,3400,3369,7,6,0,6,2,0,0,0,0,0,10,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ NR.47;",649,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 10:07:45",1689,1684,0,5,0,177,172,0,5,0,177,0,1800,1623,16,36,0,25,7,1,0,2,0,0,86,4,0,0,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 49",323,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:45:34",1186,1140,33,11,2,576,562,1,11,2,573,3,1400,824,102,92,3,251,30,0,0,1,0,1,90,0,1,0,0,1,1
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 49",324,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:18:20",1138,1118,4,16,0,478,462,0,16,0,474,4,1200,722,77,84,1,188,23,0,0,0,2,0,95,0,1,1,1,1,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ NR.5",76,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:53:22",1938,1598,324,16,0,577,560,1,16,0,572,5,2129,1552,91,94,1,252,29,0,2,1,0,0,99,0,0,0,1,0,2
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 51",256,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:05:37",1366,1335,24,7,0,510,502,1,7,0,509,1,1598,1088,94,109,1,163,29,0,0,1,1,1,104,3,2,1,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 51",257,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:55:31",1322,1310,1,11,0,313,302,0,11,0,310,3,1400,1087,54,67,3,63,18,0,0,0,1,0,104,0,0,0,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 51",258,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:52:45",1268,1254,3,11,0,456,445,0,11,0,452,4,1400,944,56,126,2,133,19,0,0,1,0,0,112,1,1,1,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",511,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:55:15",1002,984,3,15,0,321,306,0,15,0,319,2,1000,679,58,74,1,94,24,0,0,0,0,0,66,0,1,0,0,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",514,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:36:18",1263,1240,12,11,0,474,463,0,11,0,469,5,1400,926,81,103,0,132,34,0,0,3,0,0,110,0,3,0,1,1,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",513,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:33:02",1373,1359,2,12,0,452,440,0,12,0,446,6,1600,1148,86,76,0,149,40,0,3,1,1,0,85,3,1,0,0,0,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",515,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:54:07",1233,1221,3,9,0,439,430,0,9,0,437,2,1400,961,73,95,1,118,33,0,1,1,0,0,110,2,0,0,0,2,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",516,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:17:12",1032,1015,8,9,0,333,324,0,9,0,328,5,1200,867,58,80,1,87,29,0,0,0,0,0,70,0,1,2,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",517,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:43:00",1209,1202,1,6,0,369,363,0,6,0,366,3,1400,1031,66,74,0,100,37,0,0,0,0,0,85,0,1,1,0,1,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",518,"BUCUREŞTI SECTORUL 3",179169,3,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 07:25:27",1082,1060,11,11,0,364,352,1,11,0,359,5,1200,836,63,89,0,107,13,0,0,1,1,1,82,0,0,2,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",519,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:35:42",1217,1147,64,6,0,364,358,0,6,0,363,1,1200,836,50,102,0,91,34,0,2,0,1,0,83,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",520,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 05:11:19",1362,1354,4,4,0,429,425,0,4,0,427,2,1400,971,64,94,2,106,42,0,0,1,1,0,114,0,1,0,0,2,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.54;",512,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:19:42",1309,1299,4,6,0,474,468,0,6,0,469,5,1400,926,88,110,0,126,22,0,0,1,0,0,115,1,5,0,0,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",637,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 08:33:39",1773,1768,3,2,0,180,178,0,2,0,179,1,2002,1822,36,32,1,55,7,0,0,0,1,0,46,0,1,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",621,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:25:54",2939,2934,2,3,0,13,10,0,3,0,13,0,3200,3187,1,1,1,1,1,0,0,0,0,0,8,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",622,"BUCUREŞTI SECTORUL 3",179169,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 23:12:06",1729,1724,0,5,0,161,156,0,5,0,158,3,1800,1639,22,27,1,20,7,0,1,3,0,0,75,0,0,2,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",623,"BUCUREŞTI SECTORUL 3",179169,3,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 09:11:22",1630,1619,5,6,0,250,244,0,6,0,244,6,1800,1550,29,63,1,33,7,0,0,1,2,1,105,0,0,1,1,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",624,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:52:35",1593,1586,1,6,0,121,115,0,6,0,117,4,1800,1679,8,23,2,17,6,0,0,2,0,0,59,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",625,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:35:26",1701,1693,3,5,0,144,139,0,5,0,144,0,1800,1656,20,33,1,17,3,0,1,3,0,0,64,0,0,1,0,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",626,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:56:46",1738,1732,1,5,0,196,191,0,5,0,195,1,2000,1804,38,36,1,35,14,0,0,0,0,1,67,0,1,2,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",627,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:57:07",3017,3003,7,6,1,230,223,0,6,1,227,3,3402,3172,34,48,0,33,4,0,1,1,0,0,103,0,2,1,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",628,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:35:13",2462,2454,0,8,0,152,144,0,8,0,151,1,2800,2648,25,41,0,22,11,1,2,0,1,0,43,0,0,3,0,2,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",629,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:45:39",1906,1802,104,0,0,188,188,0,0,0,186,2,2000,1812,23,37,0,21,11,0,5,0,0,0,85,2,0,0,0,1,1
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",630,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:50:49",3763,3755,1,7,0,212,205,0,7,0,212,0,4200,3988,13,67,2,30,8,0,0,2,1,0,80,1,1,7,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",631,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:50:35",1471,1467,0,4,0,5,1,0,4,0,5,0,1600,1595,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",632,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:35:49",1618,1610,1,7,0,84,77,0,7,0,83,1,1800,1716,8,24,1,10,1,0,0,1,0,0,38,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",633,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:40:11",1516,1509,1,6,0,106,100,0,6,0,106,0,1600,1494,13,27,0,10,5,0,1,0,1,1,42,1,3,1,0,1,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",634,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:54:30",1685,1679,1,5,0,142,137,0,5,0,138,4,1800,1658,15,25,0,11,16,0,0,0,0,0,69,2,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",635,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:23:33",2142,2139,0,3,0,22,19,0,3,0,22,0,2400,2378,5,1,0,2,3,0,0,0,0,0,11,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",636,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:29:14",1641,1637,2,2,0,135,133,0,2,0,133,2,1800,1665,14,36,0,26,9,0,0,1,0,0,47,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",638,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:41:50",1752,1746,0,6,0,66,60,0,6,0,66,0,2000,1934,11,18,0,4,3,0,0,0,0,0,30,0,0,0,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ŞCOALA GIMNAZIALĂ NR.55;",639,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:41:19",1503,1494,0,9,0,26,17,0,9,0,26,0,1600,1574,3,7,0,3,0,0,0,0,0,0,12,0,0,1,0,0,0
46,"MUNICIPIUL BUCUREŞTI - SECTOR 3","ȘCOALA GIMNAZIALĂ NR.55;",640,"BUCUREŞTI SECTORUL 3",179169,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:41:39",2386,2381,0,5,0,45,40,0,5,0,45,0,2600,2555,12,4,0,7,6,0,0,0,0,0,16,0,0,0,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 56",362,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:49:52",1114,1098,6,10,0,382,372,0,10,0,379,3,1200,818,78,59,1,136,29,0,0,1,0,0,72,0,0,0,0,2,1
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 56",361,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 04:29:04",1378,1354,13,11,0,584,573,0,11,0,577,7,1600,1016,98,127,0,211,39,0,0,1,3,0,89,0,2,3,2,2,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.59",1059,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:37:20",896,888,5,3,0,392,389,0,3,0,387,5,1002,610,45,64,0,182,16,1,0,1,0,0,74,2,0,2,0,0,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.59",1060,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 00:04:38",1107,1098,6,3,0,489,486,0,3,0,484,5,1200,711,36,106,0,217,22,0,1,2,0,0,96,0,3,0,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.59",1062,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 03:41:52",1341,1334,2,5,0,531,526,0,5,0,530,1,1400,869,48,102,0,257,16,0,0,1,0,1,102,0,1,1,0,1,0
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.59",1061,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:21:42",1163,1139,17,7,0,457,449,1,7,0,452,5,1200,743,47,54,2,219,32,0,0,1,0,0,91,0,3,0,0,2,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.59",1064,"BUCUREŞTI SECTORUL 6",179196,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:20:33",1168,1157,4,6,1,509,502,0,6,1,507,2,1198,689,51,98,0,244,12,0,1,0,0,0,94,1,2,2,0,1,1
49,"MUNICIPIUL BUCUREŞTI - SECTOR 6","ŞCOALA GIMNAZIALĂ NR.59",1063,"BUCUREŞTI SECTORUL 6",179196,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:38:26",1351,1305,33,12,1,568,555,0,12,1,563,5,1398,830,49,99,0,301,20,1,0,0,0,0,86,1,1,1,2,1,1
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ NR.6",37,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:22:32",1150,1111,29,10,0,429,418,1,10,0,426,3,1261,832,61,83,2,168,19,1,0,0,0,0,91,0,1,0,0,0,0
44,"MUNICIPIUL BUCUREŞTI - SECTOR 1","ŞCOALA GIMNAZIALĂ NR.6",36,"BUCUREŞTI SECTORUL 1",179141,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:32:07",1031,999,13,11,8,434,414,1,11,8,430,4,1110,676,73,75,0,197,21,1,0,2,2,0,57,0,1,1,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 62",245,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:10:40",1458,1440,9,9,0,448,439,0,9,0,446,2,1598,1150,58,112,2,123,23,1,1,2,0,0,120,0,0,3,0,1,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 62",248,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:24:39",1457,1444,8,5,0,461,456,0,5,0,456,5,1600,1139,78,121,0,98,25,0,0,1,0,2,126,1,0,3,0,1,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 62",247,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:57:00",1243,1227,8,8,0,436,428,0,8,0,433,3,1400,964,42,118,1,131,24,3,0,2,0,0,108,1,0,1,0,2,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 62",246,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:26:42",1513,1289,218,6,0,282,276,0,6,0,274,8,1400,1118,38,56,0,44,10,0,0,2,0,0,122,0,0,0,2,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 62",249,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 21:57:11",1623,1390,225,8,0,398,390,0,8,0,390,8,1600,1202,47,97,0,116,19,0,0,2,0,0,105,0,1,2,0,0,1
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 62",250,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:08:14",1249,1212,26,11,0,388,377,0,11,0,380,8,1400,1012,46,122,0,99,8,2,0,1,0,0,91,4,3,2,0,1,1
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 62",251,"BUCUREŞTI SECTORUL 2",179150,1,PART,PRCNCT,PCJ,PG_SV,"2025-12-07 22:14:52",1077,1067,3,7,0,326,319,0,7,0,319,7,1200,874,44,70,1,104,15,1,0,0,0,0,83,0,0,1,0,0,0
45,"MUNICIPIUL BUCUREŞTI - SECTOR 2","ŞCOALA GIMNAZIALĂ NR. 66",272,"BUCUREŞTI SECTORUL 2",179150,2,PART,PRCNCT,PCJ,PG_SV,"2025-12-08 02:12:40",1615,1604,3,8,0,469,461,0,8,0,461,8,1800,1331,40,108,3,99,22,1,1,1,2,0,175,3,1,1,2,0,2
